Ano	Região	UF	Código do Município	Município	Localização	Dependência Administrativa	Total	Anos Iniciais 	Anos Finais	1º Ano 	2º Ano	3º Ano	4º Ano	5º Ano	6º Ano	7º Ano	8º Ano	9º Ano
2017	Norte	PA	1501956	Cachoeira do Piriá	Total	Municipal	1,9	2,1	1,7	3,3	1,3	2,2	1,9	2,1	0,8	1,2	2,9	2,8
2017	Norte	PA	1502004	Cachoeira do Arari	Total	Municipal	0,7	0,9	0,3	0,5	0,2	1,6	1,3	0,5	0,7	0,0	0,5	0,0
2017	Norte	PA	1502103	Cametá	Total	Municipal	1,4	1,3	1,5	1,6	1,0	1,4	1,5	1,2	1,6	1,5	1,4	1,5
2017	Norte	PA	1502152	Canaã dos Carajás	Total	Municipal	4,4	4,6	4,2	6,8	4,4	4,0	4,4	3,5	4,2	4,2	4,6	3,7
2017	Norte	PA	1502202	Capanema	Total	Municipal	2,4	2,4	--	2,9	3,5	2,5	1,7	1,7	--	--	--	--
2017	Norte	PA	1502301	Capitão Poço	Total	Municipal	3,7	4,1	3,0	4,0	3,0	3,3	3,5	6,4	3,0	2,8	3,1	2,9
2017	Norte	PA	1502400	Castanhal	Total	Municipal	2,5	2,5	2,4	3,1	3,0	2,5	2,2	2,0	2,9	3,1	1,3	1,8
2017	Norte	PA	1502509	Chaves	Total	Municipal	0,8	0,7	0,9	0,3	0,7	0,8	0,9	0,6	1,5	0,4	0,6	1,0
2017	Norte	PA	1502608	Colares	Total	Municipal	2,1	2,1	--	2,4	1,2	1,9	2,7	2,2	--	--	--	--
2017	Norte	PA	1502707	Conceição do Araguaia	Total	Municipal	3,5	2,5	5,9	3,0	2,7	2,4	1,8	2,6	3,9	6,7	7,8	5,8
2017	Norte	PA	1502756	Concórdia do Pará	Total	Municipal	1,8	2,1	1,4	1,5	1,2	3,5	2,1	1,3	1,2	1,8	1,0	1,3
2017	Norte	PA	1502764	Cumaru do Norte	Total	Municipal	3,5	3,7	3,2	4,5	3,3	3,9	5,3	1,5	3,2	2,5	4,6	2,3
2017	Norte	PA	1502772	Curionópolis	Total	Municipal	6,0	4,7	7,8	6,0	4,1	6,1	4,5	3,0	7,7	7,4	8,9	7,2
2017	Norte	PA	1502806	Curralinho	Total	Municipal	1,2	1,3	1,1	1,8	1,4	0,8	1,4	1,2	1,2	0,7	0,9	1,9
2017	Norte	PA	1502855	Curuá	Total	Municipal	2,1	1,8	2,4	2,4	2,1	1,0	2,8	1,4	2,3	2,7	2,9	1,6
2017	Norte	PA	1502905	Curuçá	Total	Municipal	3,6	3,4	4,4	4,1	3,1	3,8	3,1	3,2	4,0	3,2	6,3	5,0
2017	Norte	PA	1502939	Dom Eliseu	Total	Municipal	2,5	2,3	2,8	3,3	2,1	3,4	1,1	1,8	3,6	2,2	3,2	1,9
2017	Norte	PA	1502954	Eldorado do Carajás	Total	Municipal	4,7	4,3	5,3	3,8	4,5	3,7	4,3	4,9	5,3	6,3	4,4	5,1
2017	Norte	PA	1503002	Faro	Total	Municipal	3,4	4,2	1,7	3,5	4,8	6,7	1,3	5,2	2,8	0,0	1,0	3,1
2017	Norte	PA	1503044	Floresta do Araguaia	Total	Municipal	2,0	2,0	2,1	3,0	2,6	1,4	2,4	0,7	2,3	2,6	1,5	1,7
2017	Norte	PA	1503077	Garrafão do Norte	Total	Municipal	1,2	0,9	1,7	0,5	1,5	0,5	1,2	1,0	1,3	1,6	2,7	1,3
2017	Norte	PA	1503093	Goianésia do Pará	Total	Municipal	3,1	3,4	2,5	4,1	4,1	4,2	3,0	2,0	2,5	3,0	1,6	3,3
2017	Norte	PA	1503101	Gurupá	Total	Municipal	1,0	1,0	1,0	1,2	1,0	1,0	1,0	0,9	1,1	1,2	1,1	0,6
2017	Norte	PA	1503200	Igarapé-Açu	Total	Municipal	4,1	4,1	4,5	4,9	5,0	4,6	2,7	3,4	7,7	4,6	2,5	0,0
2017	Norte	PA	1503309	Igarapé-Miri	Total	Municipal	1,1	0,9	1,4	0,7	0,8	0,9	1,1	0,7	1,2	1,6	1,3	1,5
2017	Norte	PA	1503408	Inhangapi	Total	Municipal	3,0	3,0	--	4,2	4,5	1,5	3,4	2,1	--	--	--	--
2017	Norte	PA	1503457	Ipixuna do Pará	Total	Municipal	3,2	3,2	3,1	3,5	2,9	4,3	2,3	3,2	3,4	3,3	2,9	2,0
2017	Norte	PA	1503507	Irituia	Total	Municipal	1,4	1,4	--	1,0	1,8	1,5	1,7	1,1	--	--	--	--
2017	Norte	PA	1503606	Itaituba	Total	Municipal	3,1	3,2	2,9	3,8	3,5	3,4	2,9	2,6	3,2	2,7	2,7	2,4
2017	Norte	PA	1503705	Itupiranga	Total	Municipal	4,7	5,0	4,4	6,4	4,5	5,8	4,5	3,9	3,3	4,1	6,1	4,6
2017	Norte	PA	1503754	Jacareacanga	Total	Municipal	2,8	2,9	2,6	2,8	2,8	2,7	2,7	3,7	2,4	3,2	2,2	2,1
2017	Norte	PA	1503804	Jacundá	Total	Municipal	3,8	4,0	3,6	3,9	4,5	4,4	2,4	4,9	4,1	3,1	4,3	2,7
2017	Norte	PA	1503903	Juruti	Total	Municipal	1,4	1,3	1,5	1,7	1,8	0,7	1,2	1,0	1,8	1,1	1,5	1,6
2017	Norte	PA	1504000	Limoeiro do Ajuru	Total	Municipal	0,7	0,6	0,9	0,8	0,4	0,8	0,7	0,5	0,4	0,6	1,5	1,7
2017	Norte	PA	1504059	Mãe do Rio	Total	Municipal	1,9	2,3	1,4	2,9	1,3	2,3	2,7	2,3	1,5	1,8	1,3	0,8
2017	Norte	PA	1504109	Magalhães Barata	Total	Municipal	0,9	0,5	1,6	1,3	0,0	0,5	0,0	1,1	2,1	1,9	1,0	1,1
2017	Norte	PA	1504208	Marabá	Total	Municipal	3,8	3,6	4,0	4,7	3,9	3,5	3,3	2,8	4,4	4,7	3,3	3,5
2017	Norte	PA	1504307	Maracanã	Total	Municipal	1,7	2,0	1,4	2,7	2,3	1,5	2,1	1,5	1,9	1,5	0,4	1,7
2017	Norte	PA	1504406	Marapanim	Total	Municipal	1,8	1,9	1,7	1,2	1,8	2,7	1,9	1,7	2,1	0,8	1,6	2,2
2017	Norte	PA	1504422	Marituba	Total	Municipal	2,9	3,1	2,7	3,5	3,0	3,2	2,9	3,2	3,8	2,4	2,4	1,8
2017	Norte	PA	1504455	Medicilândia	Total	Municipal	3,1	4,3	1,3	4,4	4,9	4,5	3,8	4,1	0,8	0,7	2,5	1,4
2017	Norte	PA	1504505	Melgaço	Total	Municipal	0,9	1,0	0,5	1,2	1,0	0,8	0,6	1,7	0,6	0,9	0,4	0,0
2017	Norte	PA	1504604	Mocajuba	Total	Municipal	0,8	0,8	0,8	0,7	0,5	1,0	1,0	0,7	1,0	0,8	0,9	0,3
2017	Norte	PA	1504703	Moju	Total	Municipal	1,5	1,6	1,4	2,2	1,2	2,1	1,5	1,3	1,5	1,6	1,1	1,4
2017	Norte	PA	1504752	Mojuí dos Campos	Total	Municipal	2,0	1,9	2,1	1,6	1,9	1,6	2,6	1,7	2,2	2,3	2,5	1,5
2017	Norte	PA	1504802	Monte Alegre	Total	Municipal	1,7	1,9	1,5	2,2	2,0	2,8	1,3	1,7	1,6	1,1	2,0	1,4
2017	Norte	PA	1504901	Muaná	Total	Municipal	2,0	2,2	1,8	2,6	2,4	2,2	1,8	1,9	1,9	1,4	1,7	1,9
2017	Norte	PA	1504950	Nova Esperança do Piriá	Total	Municipal	2,7	2,9	2,4	2,4	2,6	1,3	4,8	2,5	3,4	2,1	1,5	1,9
2017	Norte	PA	1504976	Nova Ipixuna	Total	Municipal	3,0	2,7	3,5	3,7	2,6	3,1	3,0	1,3	3,0	3,7	4,2	3,3
2017	Norte	PA	1505007	Nova Timboteua	Total	Municipal	3,0	3,5	2,5	4,3	4,4	2,0	2,4	4,3	3,6	1,5	3,1	0,6
2017	Norte	PA	1505031	Novo Progresso	Total	Municipal	4,2	4,3	4,1	5,1	5,1	4,8	3,2	3,5	4,3	4,6	3,6	3,7
2017	Norte	PA	1505064	Novo Repartimento	Total	Municipal	1,8	1,9	1,6	1,8	2,4	2,6	1,7	1,1	1,2	1,8	1,8	1,8
2017	Norte	PA	1505106	Óbidos	Total	Municipal	0,8	0,8	0,8	1,1	1,2	0,5	0,6	0,8	1,1	0,5	0,4	0,9
2017	Norte	PA	1505205	Oeiras do Pará	Total	Municipal	1,6	1,6	1,6	1,1	1,5	1,3	2,2	1,5	1,4	2,0	1,8	1,0
2017	Norte	PA	1505304	Oriximiná	Total	Municipal	1,5	1,4	1,7	2,4	1,2	1,7	1,4	0,6	1,7	2,2	1,8	0,9
2017	Norte	PA	1505403	Ourém	Total	Municipal	1,8	1,8	--	3,2	1,2	1,8	1,4	1,3	--	--	--	--
2017	Norte	PA	1505437	Ourilândia do Norte	Total	Municipal	6,3	7,4	4,8	7,7	7,4	8,2	5,5	8,5	4,9	5,5	5,0	3,0
2017	Norte	PA	1505486	Pacajá	Total	Municipal	2,3	2,4	2,0	3,7	2,9	2,1	1,7	2,2	2,6	1,8	1,8	1,4
2017	Norte	PA	1505494	Palestina do Pará	Total	Municipal	6,4	6,1	6,7	5,8	1,6	5,1	9,6	7,7	6,8	7,4	4,5	8,5
2017	Norte	PA	1505502	Paragominas	Total	Municipal	3,0	1,8	4,6	1,9	1,8	1,4	2,0	1,8	5,3	4,4	4,5	4,0
2017	Norte	PA	1505536	Parauapebas	Total	Municipal	3,1	2,8	3,5	3,2	2,6	3,1	2,5	2,7	3,1	3,6	3,6	3,8
2017	Norte	PA	1505551	Pau D'Arco	Total	Municipal	2,4	3,1	1,4	5,5	1,4	4,8	1,5	3,1	1,9	2,3	1,6	0,0
2017	Norte	PA	1505601	Peixe-Boi	Total	Municipal	3,1	2,8	3,4	1,4	5,5	1,1	1,8	4,7	2,4	4,7	4,4	1,8
2017	Norte	PA	1505635	Piçarra	Total	Municipal	3,2	3,3	3,1	2,5	4,6	3,0	2,7	3,9	3,9	2,5	3,1	2,4
2017	Norte	PA	1505650	Placas	Total	Municipal	8,4	9,6	6,3	5,4	6,0	8,2	16,3	7,0	6,9	5,8	4,5	9,4
2017	Norte	PA	1505700	Ponta de Pedras	Total	Municipal	0,9	1,0	0,9	1,1	1,1	1,5	0,6	0,6	0,2	1,1	1,4	1,0
2017	Norte	PA	1505809	Portel	Total	Municipal	1,9	2,1	1,5	2,1	2,6	2,3	1,7	1,9	1,4	1,6	1,6	1,7
2017	Norte	PA	1505908	Porto de Moz	Total	Municipal	1,6	1,7	1,6	2,6	1,8	2,4	1,3	1,0	1,7	1,5	1,3	1,8
2017	Norte	PA	1506005	Prainha	Total	Municipal	0,6	0,8	0,4	0,7	0,7	0,4	0,9	1,0	0,4	0,7	0,4	0,3
2017	Norte	PA	1506104	Primavera	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Norte	PA	1506112	Quatipuru	Total	Municipal	2,7	2,7	--	2,7	1,8	3,3	2,5	2,9	--	--	--	--
2017	Norte	PA	1506138	Redenção	Total	Municipal	2,9	2,8	3,1	3,9	3,0	2,8	2,1	2,4	3,8	2,8	2,9	2,7
2017	Norte	PA	1506161	Rio Maria	Total	Municipal	2,2	2,5	1,9	1,9	2,6	3,7	1,5	2,8	1,9	3,4	0,4	1,4
2017	Norte	PA	1506187	Rondon do Pará	Total	Municipal	2,8	2,8	2,7	2,8	2,3	3,1	2,5	3,1	3,0	3,1	1,8	3,0
2017	Norte	PA	1506195	Rurópolis	Total	Municipal	4,8	4,2	5,6	3,0	4,2	4,9	4,2	4,0	4,7	5,3	6,2	6,8
2017	Norte	PA	1506203	Salinópolis	Total	Municipal	1,9	1,7	3,5	1,8	2,3	1,5	1,2	1,6	3,1	3,0	2,0	7,2
2017	Norte	PA	1506302	Salvaterra	Total	Municipal	2,2	2,2	2,2	2,2	2,2	2,4	2,3	1,9	2,5	2,9	2,3	0,9
2017	Norte	PA	1506351	Santa Bárbara do Pará	Total	Municipal	3,3	3,3	--	3,6	2,6	2,8	4,6	3,3	--	--	--	--
2017	Norte	PA	1506401	Santa Cruz do Arari	Total	Municipal	1,5	1,4	1,8	3,0	0,9	2,1	0,0	0,6	2,4	1,5	1,8	0,0
2017	Norte	PA	1506500	Santa Izabel do Pará	Total	Municipal	3,8	4,7	2,4	4,7	4,2	4,3	3,2	7,4	2,7	2,8	2,0	1,8
2017	Norte	PA	1506559	Santa Luzia do Pará	Total	Municipal	2,0	2,0	1,9	4,3	1,4	3,0	1,2	0,9	2,3	2,4	1,3	1,0
2017	Norte	PA	1506583	Santa Maria das Barreiras	Total	Municipal	3,7	3,6	3,8	3,1	2,9	3,7	3,1	4,9	3,4	4,0	3,9	4,0
2017	Norte	PA	1506609	Santa Maria do Pará	Total	Municipal	1,9	1,9	--	3,4	1,9	1,3	1,8	1,2	--	--	--	--
2017	Norte	PA	1506708	Santana do Araguaia	Total	Municipal	3,2	3,5	2,9	3,7	4,0	4,4	2,9	2,6	2,7	2,8	2,7	3,5
2017	Norte	PA	1506807	Santarém	Total	Municipal	3,4	3,2	3,6	3,4	3,7	3,5	3,1	2,6	4,1	3,5	3,8	2,8
2017	Norte	PA	1506906	Santarém Novo	Total	Municipal	2,6	2,6	2,4	3,3	3,2	0,5	4,9	1,7	4,2	0,0	2,8	1,9
2017	Norte	PA	1507003	Santo Antônio do Tauá	Total	Municipal	3,2	3,4	3,0	3,8	3,0	4,3	3,4	2,3	2,6	3,7	2,0	3,6
2017	Norte	PA	1507102	São Caetano de Odivelas	Total	Municipal	0,5	0,8	0,0	1,8	1,7	0,6	0,2	0,0	0,0	0,0	0,0	0,0
2017	Norte	PA	1507151	São Domingos do Araguaia	Total	Municipal	3,9	4,0	3,6	4,4	4,4	4,0	4,5	2,8	2,8	4,3	4,3	3,4
2017	Norte	PA	1507201	São Domingos do Capim	Total	Municipal	1,3	1,2	1,4	1,0	1,1	1,1	0,5	2,2	1,5	1,1	2,7	0,5
2017	Norte	PA	1507300	São Félix do Xingu	Total	Municipal	3,1	3,3	2,8	3,3	2,9	3,8	3,6	2,9	3,0	3,1	3,2	1,5
2017	Norte	PA	1507409	São Francisco do Pará	Total	Municipal	2,2	2,4	1,9	3,0	2,0	3,5	2,6	0,7	2,2	1,4	1,8	2,3
2017	Norte	PA	1507458	São Geraldo do Araguaia	Total	Municipal	3,7	3,6	3,8	4,3	5,3	3,4	2,6	2,7	4,5	3,9	3,9	2,5
2017	Norte	PA	1507466	São João da Ponta	Total	Municipal	2,0	1,8	2,1	1,7	1,1	0,0	3,8	2,1	1,8	1,5	0,8	4,9
2017	Norte	PA	1507474	São João de Pirabas	Total	Municipal	0,1	0,2	0,1	0,0	0,5	0,3	0,0	0,2	0,2	0,0	0,2	0,0
2017	Norte	PA	1507508	São João do Araguaia	Total	Municipal	4,1	3,9	4,2	3,3	3,5	2,7	4,5	5,4	4,3	4,0	5,1	3,2
2017	Norte	PA	1507607	São Miguel do Guamá	Total	Municipal	2,6	2,7	2,5	3,0	1,6	3,7	2,1	2,6	2,3	2,3	2,8	3,1
2017	Norte	PA	1507706	São Sebastião da Boa Vista	Total	Municipal	1,0	0,9	1,0	1,2	0,5	0,5	1,7	0,7	1,0	1,6	1,0	0,2
2017	Norte	PA	1507755	Sapucaia	Total	Municipal	2,7	2,8	2,5	2,2	4,3	1,9	4,0	1,9	2,7	0,7	4,3	2,2
2017	Norte	PA	1507805	Senador José Porfírio	Total	Municipal	6,5	6,8	5,8	9,8	10,4	3,0	7,4	2,9	8,3	4,8	4,5	3,6
2017	Norte	PA	1507904	Soure	Total	Municipal	1,8	1,7	2,1	2,0	1,4	1,7	1,9	1,4	5,3	0,5	0,7	0,0
2017	Norte	PA	1507953	Tailândia	Total	Municipal	1,9	1,9	1,9	1,7	2,1	2,1	2,1	1,5	2,3	1,5	2,2	1,2
2017	Norte	PA	1507961	Terra Alta	Total	Municipal	2,8	2,2	4,0	1,6	2,0	2,7	1,6	3,3	5,5	1,9	4,4	2,9
2017	Norte	PA	1507979	Terra Santa	Total	Municipal	1,6	1,8	1,2	1,7	2,9	2,3	0,9	1,4	1,2	1,1	1,2	1,5
2017	Norte	PA	1508001	Tomé-Açu	Total	Municipal	2,5	2,9	1,9	3,9	3,0	2,6	2,7	2,5	1,8	2,7	1,4	1,5
2017	Norte	PA	1508035	Tracuateua	Total	Municipal	0,9	0,9	0,9	0,7	1,8	0,9	0,7	0,6	1,8	0,8	0,3	0,7
2017	Norte	PA	1508050	Trairão	Total	Municipal	3,9	4,0	3,6	5,0	2,6	3,3	5,0	4,1	2,4	4,1	1,8	6,1
2017	Norte	PA	1508084	Tucumã	Total	Municipal	4,4	4,6	4,2	4,9	4,2	5,9	4,5	3,4	5,2	4,3	3,2	3,0
2017	Norte	PA	1508100	Tucuruí	Total	Municipal	2,0	1,8	2,4	1,9	2,3	1,7	1,7	1,3	2,6	2,5	2,7	1,4
2017	Norte	PA	1508126	Ulianópolis	Total	Municipal	4,4	2,8	6,2	3,0	4,3	1,5	3,6	2,0	5,6	7,1	7,1	4,5
2017	Norte	PA	1508159	Uruará	Total	Municipal	4,1	4,7	3,3	4,4	4,5	5,0	4,6	4,9	3,3	3,5	3,3	3,1
2017	Norte	PA	1508209	Vigia	Total	Municipal	1,9	1,9	1,8	3,2	2,8	1,8	1,5	1,1	2,3	1,1	1,8	--
2017	Norte	PA	1508308	Viseu	Total	Municipal	2,4	2,3	2,7	2,2	3,2	1,5	2,5	2,0	2,7	3,1	2,1	2,9
2017	Norte	PA	1508357	Vitória do Xingu	Total	Municipal	4,7	4,8	4,7	6,7	4,1	5,1	4,0	4,1	3,9	6,6	3,6	4,6
2017	Norte	PA	1508407	Xinguara	Total	Municipal	3,3	3,1	3,5	3,2	3,1	3,8	3,0	2,4	3,9	3,7	4,0	1,9
2017	Norte	AP	1600055	Serra do Navio	Total	Municipal	2,0	2,0	--	4,5	1,0	0,0	1,0	3,4	--	--	--	--
2017	Norte	AP	1600105	Amapá	Total	Municipal	2,4	2,4	--	0,0	2,4	3,8	3,5	1,8	--	--	--	--
2017	Norte	AP	1600154	Pedra Branca do Amapari	Total	Municipal	5,4	5,4	--	7,5	4,2	5,2	6,2	3,5	--	--	--	--
2017	Norte	AP	1600204	Calçoene	Total	Municipal	4,3	4,3	--	3,5	4,6	4,6	4,4	4,2	--	--	--	--
2017	Norte	AP	1600212	Cutias	Total	Municipal	1,9	1,9	--	2,4	1,4	2,0	2,7	0,0	--	--	--	--
2017	Norte	AP	1600238	Ferreira Gomes	Total	Municipal	2,1	2,5	1,0	5,4	4,3	3,0	0,0	0,6	2,8	0,0	0,0	0,0
2017	Norte	AP	1600253	Itaubal	Total	Municipal	3,7	3,7	--	8,1	3,1	4,3	1,5	2,3	--	--	--	--
2017	Norte	AP	1600279	Laranjal do Jari	Total	Municipal	4,0	4,9	0,4	5,5	5,4	5,8	4,1	3,8	0,4	0,0	0,0	1,5
2017	Norte	AP	1600303	Macapá	Total	Municipal	2,2	2,2	0,0	3,2	2,2	2,0	1,9	2,0	0,0	--	0,0	0,0
2017	Norte	AP	1600402	Mazagão	Total	Municipal	1,3	1,3	--	2,6	0,8	1,4	1,0	0,8	--	--	--	--
2017	Norte	AP	1600501	Oiapoque	Total	Municipal	3,5	3,6	2,3	3,4	5,4	4,5	3,0	1,9	1,0	5,7	3,7	4,2
2017	Norte	AP	1600535	Porto Grande	Total	Municipal	4,4	4,4	4,1	5,9	4,2	4,1	4,9	2,7	4,7	4,4	4,2	2,7
2017	Norte	AP	1600550	Pracuúba	Total	Municipal	2,2	2,2	--	0,0	0,0	3,8	2,7	3,4	--	--	--	--
2017	Norte	AP	1600600	Santana	Total	Municipal	2,2	2,1	4,7	2,7	2,5	1,8	1,8	1,9	3,8	2,3	7,9	5,8
2017	Norte	AP	1600709	Tartarugalzinho	Total	Municipal	3,8	3,8	--	2,7	5,1	3,6	5,4	1,4	--	--	--	--
2017	Norte	AP	1600808	Vitória do Jari	Total	Municipal	2,4	2,6	1,2	4,5	4,3	2,3	1,8	0,8	2,9	0,0	1,4	0,0
2017	Norte	TO	1700251	Abreulândia	Total	Municipal	2,0	2,0	--	4,7	2,1	1,4	2,4	0,0	--	--	--	--
2017	Norte	TO	1700301	Aguiarnópolis	Total	Municipal	2,2	2,8	0,0	5,6	1,1	2,7	4,3	1,6	0,0	0,0	0,0	0,0
2017	Norte	TO	1700350	Aliança do Tocantins	Total	Municipal	4,1	0,9	7,7	0,0	2,1	1,4	0,0	0,0	5,6	3,9	11,5	9,8
2017	Norte	TO	1700400	Almas	Total	Municipal	1,1	1,1	--	0,0	5,1	0,4	0,0	0,0	--	--	--	--
2017	Norte	TO	1700707	Alvorada	Total	Municipal	2,7	2,6	2,9	4,0	5,5	1,4	1,0	0,0	3,0	2,2	2,9	3,8
2017	Norte	TO	1701002	Ananás	Total	Municipal	2,3	2,3	--	3,6	4,2	1,7	1,7	1,0	--	--	--	--
2017	Norte	TO	1701051	Angico	Total	Municipal	1,7	1,8	0,0	4,8	1,5	0,0	0,0	2,9	0,0	0,0	0,0	0,0
2017	Norte	TO	1701101	Aparecida do Rio Negro	Total	Municipal	2,4	2,0	3,1	4,2	1,1	0,7	1,4	3,1	1,3	0,0	1,7	10,3
2017	Norte	TO	1701309	Aragominas	Total	Municipal	2,0	2,0	--	3,5	1,1	3,3	0,7	1,5	--	--	--	--
2017	Norte	TO	1701903	Araguacema	Total	Municipal	1,5	1,4	1,8	1,6	1,7	1,3	0,0	2,1	1,7	1,6	1,7	2,1
2017	Norte	TO	1702000	Araguaçu	Total	Municipal	1,8	1,9	1,7	2,8	2,5	3,5	1,4	0,0	1,1	3,4	2,0	0,0
2017	Norte	TO	1702109	Araguaína	Total	Municipal	2,0	1,9	4,8	2,6	2,0	1,6	1,5	2,0	4,1	0,0	10,0	5,3
2017	Norte	TO	1702158	Araguanã	Total	Municipal	1,7	1,7	--	3,2	1,4	0,0	2,6	0,8	--	--	--	--
2017	Norte	TO	1702208	Araguatins	Total	Municipal	2,5	2,6	2,4	2,6	2,1	2,1	2,5	3,8	2,6	1,1	3,8	1,3
2017	Norte	TO	1702307	Arapoema	Total	Municipal	2,1	2,3	0,0	5,6	0,0	1,5	2,3	2,5	0,0	--	--	--
2017	Norte	TO	1702406	Arraias	Total	Municipal	1,9	1,8	2,6	1,6	1,6	1,5	1,6	3,1	0,0	11,1	0,0	0,0
2017	Norte	TO	1702554	Augustinópolis	Total	Municipal	2,1	2,1	--	1,9	3,6	1,7	2,9	0,8	--	--	--	--
2017	Norte	TO	1702703	Aurora do Tocantins	Total	Municipal	1,2	1,2	--	2,5	2,9	0,0	0,0	--	--	--	--	--
2017	Norte	TO	1702901	Axixá do Tocantins	Total	Municipal	2,4	1,9	3,1	2,7	1,7	1,5	2,2	1,6	3,1	4,4	3,6	1,0
2017	Norte	TO	1703008	Babaçulândia	Total	Municipal	1,7	1,7	1,5	0,0	2,0	3,6	1,8	1,4	3,2	0,0	2,1	0,0
2017	Norte	TO	1703057	Bandeirantes do Tocantins	Total	Municipal	5,6	6,6	2,1	2,9	12,5	4,8	12,2	1,7	2,4	3,1	0,0	--
2017	Norte	TO	1703073	Barra do Ouro	Total	Municipal	1,9	1,9	--	4,2	4,1	1,6	0,8	0,0	--	--	--	--
2017	Norte	TO	1703107	Barrolândia	Total	Municipal	1,9	1,9	--	5,3	2,4	2,1	0,0	0,0	--	--	--	--
2017	Norte	TO	1703206	Bernardo Sayão	Total	Municipal	1,6	1,3	2,1	3,3	0,0	1,6	0,0	1,2	1,6	3,0	1,9	1,9
2017	Norte	TO	1703305	Bom Jesus do Tocantins	Total	Municipal	1,9	2,2	0,0	3,1	1,4	2,4	2,2	1,8	0,0	0,0	0,0	0,0
2017	Norte	TO	1703602	Brasilândia do Tocantins	Total	Municipal	1,5	1,5	--	2,3	0,0	1,6	0,0	3,4	--	--	--	--
2017	Norte	TO	1703701	Brejinho de Nazaré	Total	Municipal	2,9	1,8	4,6	1,3	0,0	1,2	1,6	4,9	8,1	5,8	2,3	0,0
2017	Norte	TO	1703800	Buriti do Tocantins	Total	Municipal	1,8	1,8	--	2,5	2,2	0,9	1,4	2,8	--	--	--	--
2017	Norte	TO	1703826	Cachoeirinha	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Norte	TO	1703842	Campos Lindos	Total	Municipal	2,3	2,1	2,8	2,6	2,2	2,4	1,0	2,5	2,5	3,4	3,4	1,4
2017	Norte	TO	1703867	Cariri do Tocantins	Total	Municipal	3,0	1,5	5,6	1,6	4,3	0,0	0,0	2,6	3,3	6,5	7,7	5,6
2017	Norte	TO	1703883	Carmolândia	Total	Municipal	1,1	0,0	3,1	0,0	0,0	0,0	0,0	0,0	4,2	3,2	3,0	0,0
2017	Norte	TO	1703891	Carrasco Bonito	Total	Municipal	2,8	2,3	3,8	6,9	1,4	1,6	2,3	0,0	5,4	5,9	2,2	0,0
2017	Norte	TO	1703909	Caseara	Total	Municipal	2,8	2,8	--	5,2	0,0	2,9	4,6	0,9	--	--	--	--
2017	Norte	TO	1704105	Centenário	Total	Municipal	1,6	1,4	1,9	0,0	3,4	1,9	0,0	1,5	2,0	2,4	0,0	1,8
2017	Norte	TO	1704600	Chapada de Areia	Total	Municipal	1,7	2,0	1,1	6,3	0,0	2,8	0,0	0,0	0,0	0,0	3,7	0,0
2017	Norte	TO	1705102	Chapada da Natividade	Total	Municipal	2,7	2,7	--	6,5	1,9	1,2	2,1	3,9	--	--	--	--
2017	Norte	TO	1705508	Colinas do Tocantins	Total	Municipal	4,0	3,1	8,6	3,8	2,7	3,7	2,3	2,6	9,2	8,0	10,1	6,8
2017	Norte	TO	1705557	Combinado	Total	Municipal	2,5	2,5	--	2,7	0,0	4,8	0,0	5,7	--	--	--	--
2017	Norte	TO	1705607	Conceição do Tocantins	Total	Municipal	1,1	1,1	--	1,9	0,0	0,7	3,0	0,0	--	--	--	--
2017	Norte	TO	1706001	Couto Magalhães	Total	Municipal	1,9	2,0	1,8	1,5	1,8	2,0	3,6	1,1	2,1	2,4	1,8	0,0
2017	Norte	TO	1706100	Cristalândia	Total	Municipal	1,4	1,4	--	1,1	2,6	1,1	2,0	0,0	--	--	--	--
2017	Norte	TO	1706258	Crixás do Tocantins	Total	Municipal	2,0	0,7	5,2	3,4	0,0	0,0	0,0	0,0	6,7	3,6	--	--
2017	Norte	TO	1706506	Darcinópolis	Total	Municipal	2,0	2,0	--	2,0	2,4	3,0	0,8	1,5	--	--	--	--
2017	Norte	TO	1707009	Dianópolis	Total	Municipal	1,1	1,1	1,3	1,0	1,2	0,4	1,3	2,2	0,0	0,0	6,5	0,0
2017	Norte	TO	1707108	Divinópolis do Tocantins	Total	Municipal	2,1	2,1	--	1,6	1,8	1,2	4,3	1,7	--	--	--	--
2017	Norte	TO	1707207	Dois Irmãos do Tocantins	Total	Municipal	1,8	1,4	4,2	2,8	1,0	1,4	0,8	1,1	0,0	5,7	10,0	0,0
2017	Norte	TO	1707306	Dueré	Total	Municipal	1,8	1,8	--	3,5	4,1	0,9	1,3	0,0	--	--	--	--
2017	Norte	TO	1707405	Esperantina	Total	Municipal	1,7	1,5	2,1	1,6	1,5	2,8	1,5	0,0	1,7	1,2	0,8	5,8
2017	Norte	TO	1707553	Fátima	Total	Municipal	1,6	1,6	--	1,3	3,3	1,3	1,1	1,8	--	--	--	--
2017	Norte	TO	1707652	Figueirópolis	Total	Municipal	2,1	2,1	--	2,3	1,2	2,8	2,4	1,3	--	--	--	--
2017	Norte	TO	1707702	Filadélfia	Total	Municipal	3,1	2,5	4,8	5,1	0,8	2,4	1,0	3,1	10,2	3,6	4,3	0,0
